classifier_variant,sample_id,context_id,target_act,arm,model,predicted_act,act_match,response_sha256
hybrid_svm,routing-v1|scaffolding-577|uniform_scaffold,scaffolding-577,probing,uniform_scaffold,deepseek-v4-pro,focus,0,f41e127d765e1d5b85e6c14482546d38102306b9100b98add849b7b01b64aebd
char_svm,routing-v1|scaffolding-577|uniform_scaffold,scaffolding-577,probing,uniform_scaffold,doubao-seed-2.0-lite,probing,1,7b78d456cc8aa9c27f8a2ad9397fc32db969b96d6292ec1e8215bddff093e353
word_svm,routing-v1|scaffolding-577|uniform_scaffold,scaffolding-577,probing,uniform_scaffold,doubao-seed-2.0-lite,focus,0,7b78d456cc8aa9c27f8a2ad9397fc32db969b96d6292ec1e8215bddff093e353
hybrid_svm,routing-v1|scaffolding-577|uniform_scaffold,scaffolding-577,probing,uniform_scaffold,doubao-seed-2.0-lite,focus,0,7b78d456cc8aa9c27f8a2ad9397fc32db969b96d6292ec1e8215bddff093e353
char_svm,routing-v1|scaffolding-577|uniform_scaffold,scaffolding-577,probing,uniform_scaffold,glm-5.2,focus,0,a427c0bea556e3f1ab76bad3e8014f88c014c0616cc5bf831522d51cc29098bf
word_svm,routing-v1|scaffolding-577|uniform_scaffold,scaffolding-577,probing,uniform_scaffold,glm-5.2,focus,0,a427c0bea556e3f1ab76bad3e8014f88c014c0616cc5bf831522d51cc29098bf
hybrid_svm,routing-v1|scaffolding-577|uniform_scaffold,scaffolding-577,probing,uniform_scaffold,glm-5.2,focus,0,a427c0bea556e3f1ab76bad3e8014f88c014c0616cc5bf831522d51cc29098bf
char_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,MiniMax-M2.7,focus,0,9c94d34c36e65f0176eb888aec7eece169f55b52b7e2fb91b758dbda0c606dd8
word_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,MiniMax-M2.7,probing,0,9c94d34c36e65f0176eb888aec7eece169f55b52b7e2fb91b758dbda0c606dd8
hybrid_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,MiniMax-M2.7,focus,0,9c94d34c36e65f0176eb888aec7eece169f55b52b7e2fb91b758dbda0c606dd8
char_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,MiniMax-M3,focus,0,328553afeaf6a12624ab3daa24cbc18d9fe233193a26c2fd416828ddb38fc5ab
word_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,MiniMax-M3,focus,0,328553afeaf6a12624ab3daa24cbc18d9fe233193a26c2fd416828ddb38fc5ab
hybrid_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,MiniMax-M3,probing,0,328553afeaf6a12624ab3daa24cbc18d9fe233193a26c2fd416828ddb38fc5ab
char_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,deepseek-v4-pro,probing,0,b6b2aaba3b094b99abd8ead1163873c3cd2880b825eef4c53dc42cad3222018b
word_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,deepseek-v4-pro,focus,0,b6b2aaba3b094b99abd8ead1163873c3cd2880b825eef4c53dc42cad3222018b
hybrid_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,deepseek-v4-pro,focus,0,b6b2aaba3b094b99abd8ead1163873c3cd2880b825eef4c53dc42cad3222018b
char_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,doubao-seed-2.0-lite,focus,0,e424efc517e4915056cd821e070fdb87de07f7bf5dc052cbd477ad2b9c5fcc97
word_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,doubao-seed-2.0-lite,telling,1,e424efc517e4915056cd821e070fdb87de07f7bf5dc052cbd477ad2b9c5fcc97
hybrid_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,doubao-seed-2.0-lite,telling,1,e424efc517e4915056cd821e070fdb87de07f7bf5dc052cbd477ad2b9c5fcc97
char_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,glm-5.2,probing,0,832c41f36c8500d53f92692f45fff4d6e324d958d32d13001b135059b6a62913
word_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,glm-5.2,probing,0,832c41f36c8500d53f92692f45fff4d6e324d958d32d13001b135059b6a62913
hybrid_svm,routing-v1|scaffolding-57|adaptive_router,scaffolding-57,telling,adaptive_router,glm-5.2,probing,0,832c41f36c8500d53f92692f45fff4d6e324d958d32d13001b135059b6a62913
char_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,MiniMax-M2.7,focus,0,1a879906ba944ebb4d2ba292560f9b759292803c02d54d46a6b3d8583f57d967
word_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,MiniMax-M2.7,focus,0,1a879906ba944ebb4d2ba292560f9b759292803c02d54d46a6b3d8583f57d967
hybrid_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,MiniMax-M2.7,focus,0,1a879906ba944ebb4d2ba292560f9b759292803c02d54d46a6b3d8583f57d967
char_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,MiniMax-M3,focus,0,6c0a59bc0a3536a5c749384d0e1df56d2588eb7c72502ef0d662923a1f2621ce
word_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,MiniMax-M3,focus,0,6c0a59bc0a3536a5c749384d0e1df56d2588eb7c72502ef0d662923a1f2621ce
hybrid_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,MiniMax-M3,telling,1,6c0a59bc0a3536a5c749384d0e1df56d2588eb7c72502ef0d662923a1f2621ce
char_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,deepseek-v4-pro,focus,0,b653bca1626b93173743b2666c5236e50d766f519317a2adf2d34ebe9bab591c
word_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,deepseek-v4-pro,probing,0,b653bca1626b93173743b2666c5236e50d766f519317a2adf2d34ebe9bab591c
hybrid_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,deepseek-v4-pro,telling,1,b653bca1626b93173743b2666c5236e50d766f519317a2adf2d34ebe9bab591c
char_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,doubao-seed-2.0-lite,focus,0,3471abd1d6026a6698d2cdca784b281639d6481286a1d77a55b803240f3a9fef
word_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,doubao-seed-2.0-lite,probing,0,3471abd1d6026a6698d2cdca784b281639d6481286a1d77a55b803240f3a9fef
hybrid_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,doubao-seed-2.0-lite,probing,0,3471abd1d6026a6698d2cdca784b281639d6481286a1d77a55b803240f3a9fef
char_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,glm-5.2,focus,0,3a43e4854853f747077b793b09a1ffe7d348e3842724cdf2a12e594580a313f6
word_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,glm-5.2,focus,0,3a43e4854853f747077b793b09a1ffe7d348e3842724cdf2a12e594580a313f6
hybrid_svm,routing-v1|scaffolding-57|generic,scaffolding-57,telling,generic,glm-5.2,probing,0,3a43e4854853f747077b793b09a1ffe7d348e3842724cdf2a12e594580a313f6
char_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,MiniMax-M2.7,telling,1,c782b52b3c2814c3ce05c94ee3a675acad965b48d59c45cc01ee501261377c5e
word_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,MiniMax-M2.7,telling,1,c782b52b3c2814c3ce05c94ee3a675acad965b48d59c45cc01ee501261377c5e
hybrid_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,MiniMax-M2.7,telling,1,c782b52b3c2814c3ce05c94ee3a675acad965b48d59c45cc01ee501261377c5e
char_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,MiniMax-M3,focus,0,31d0c7e30f376c711a22119bb9e432e89f61c4ea43b3d33d6876d6df67681855
word_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,MiniMax-M3,focus,0,31d0c7e30f376c711a22119bb9e432e89f61c4ea43b3d33d6876d6df67681855
hybrid_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,MiniMax-M3,focus,0,31d0c7e30f376c711a22119bb9e432e89f61c4ea43b3d33d6876d6df67681855
char_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,deepseek-v4-pro,focus,0,8b82324a5e94752c2cd3f6e763556fbe70b375a392f7be1ec6e129aef1211e76
word_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,deepseek-v4-pro,telling,1,8b82324a5e94752c2cd3f6e763556fbe70b375a392f7be1ec6e129aef1211e76
hybrid_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,deepseek-v4-pro,telling,1,8b82324a5e94752c2cd3f6e763556fbe70b375a392f7be1ec6e129aef1211e76
char_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,doubao-seed-2.0-lite,telling,1,95dfa3efa1f9e0baa3c3fe37fd65ca6be17571f1ad92c0211a2966eea0f85fda
word_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,doubao-seed-2.0-lite,telling,1,95dfa3efa1f9e0baa3c3fe37fd65ca6be17571f1ad92c0211a2966eea0f85fda
hybrid_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,doubao-seed-2.0-lite,telling,1,95dfa3efa1f9e0baa3c3fe37fd65ca6be17571f1ad92c0211a2966eea0f85fda
char_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,glm-5.2,telling,1,68c225eec45fe89e49ded7403aafca6177e7b0b2f3acd095e8b94f7cfcc38721
word_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,glm-5.2,focus,0,68c225eec45fe89e49ded7403aafca6177e7b0b2f3acd095e8b94f7cfcc38721
hybrid_svm,routing-v1|scaffolding-57|oracle_action,scaffolding-57,telling,oracle_action,glm-5.2,telling,1,68c225eec45fe89e49ded7403aafca6177e7b0b2f3acd095e8b94f7cfcc38721
char_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,MiniMax-M2.7,focus,0,ddd44407dc916cdbc1fb4359bedaa7bc73d15911ecaf273313c8335f5bb854b7
word_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,MiniMax-M2.7,focus,0,ddd44407dc916cdbc1fb4359bedaa7bc73d15911ecaf273313c8335f5bb854b7
hybrid_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,MiniMax-M2.7,focus,0,ddd44407dc916cdbc1fb4359bedaa7bc73d15911ecaf273313c8335f5bb854b7
char_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,MiniMax-M3,focus,0,66a374dc8b30f99341f115cc24213b6f293a3ab48ef5bbd8f95234cd1dc7da97
word_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,MiniMax-M3,focus,0,66a374dc8b30f99341f115cc24213b6f293a3ab48ef5bbd8f95234cd1dc7da97
hybrid_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,MiniMax-M3,focus,0,66a374dc8b30f99341f115cc24213b6f293a3ab48ef5bbd8f95234cd1dc7da97
char_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,deepseek-v4-pro,focus,0,c66fc855fd77d099c315f67007a7531b25a51eef79fcecb0c8bdabe35d4f0cb7
word_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,deepseek-v4-pro,focus,0,c66fc855fd77d099c315f67007a7531b25a51eef79fcecb0c8bdabe35d4f0cb7
hybrid_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,deepseek-v4-pro,focus,0,c66fc855fd77d099c315f67007a7531b25a51eef79fcecb0c8bdabe35d4f0cb7
char_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,doubao-seed-2.0-lite,focus,0,584095e9f8f154936e476e129ca4e02414ba9dfd1a971cd66ae8a6370d56d531
word_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,doubao-seed-2.0-lite,probing,0,584095e9f8f154936e476e129ca4e02414ba9dfd1a971cd66ae8a6370d56d531
hybrid_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,doubao-seed-2.0-lite,probing,0,584095e9f8f154936e476e129ca4e02414ba9dfd1a971cd66ae8a6370d56d531
char_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,glm-5.2,focus,0,b3e51133b2013bea7174e86c3ec37019aed82a9d996d9a8e230f272bbc6fb2a5
word_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,glm-5.2,focus,0,b3e51133b2013bea7174e86c3ec37019aed82a9d996d9a8e230f272bbc6fb2a5
hybrid_svm,routing-v1|scaffolding-57|uniform_scaffold,scaffolding-57,telling,uniform_scaffold,glm-5.2,focus,0,b3e51133b2013bea7174e86c3ec37019aed82a9d996d9a8e230f272bbc6fb2a5
char_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,MiniMax-M2.7,telling,0,f58f3b8170d5ca92ebeb88f0ab2568fe5901ba7323e067cfa12f4a818ab5530a
word_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,MiniMax-M2.7,focus,0,f58f3b8170d5ca92ebeb88f0ab2568fe5901ba7323e067cfa12f4a818ab5530a
hybrid_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,MiniMax-M2.7,telling,0,f58f3b8170d5ca92ebeb88f0ab2568fe5901ba7323e067cfa12f4a818ab5530a
char_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,MiniMax-M3,focus,0,cb51fc29394f59db81d6f29e9e619a5f2c5f941816d081e1cd5c109a0074542e
word_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,MiniMax-M3,telling,0,cb51fc29394f59db81d6f29e9e619a5f2c5f941816d081e1cd5c109a0074542e
hybrid_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,MiniMax-M3,telling,0,cb51fc29394f59db81d6f29e9e619a5f2c5f941816d081e1cd5c109a0074542e
char_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,deepseek-v4-pro,probing,1,f0aee04f056d31a258fd92e01fc06d72cf680dac524af87cdaa623975450e8c3
word_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,deepseek-v4-pro,telling,0,f0aee04f056d31a258fd92e01fc06d72cf680dac524af87cdaa623975450e8c3
hybrid_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,deepseek-v4-pro,telling,0,f0aee04f056d31a258fd92e01fc06d72cf680dac524af87cdaa623975450e8c3
char_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,doubao-seed-2.0-lite,probing,1,fbb1b0841f2b6b031fc85a5bcf8359be172b687503d801e5cfb09c4a29535b24
word_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,doubao-seed-2.0-lite,probing,1,fbb1b0841f2b6b031fc85a5bcf8359be172b687503d801e5cfb09c4a29535b24
hybrid_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,doubao-seed-2.0-lite,probing,1,fbb1b0841f2b6b031fc85a5bcf8359be172b687503d801e5cfb09c4a29535b24
char_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,glm-5.2,focus,0,bdc9f8e8e52392a5106f0ca50ad63f3bf92bb4e7507f87918f8f34fb52f948ea
word_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,glm-5.2,probing,1,bdc9f8e8e52392a5106f0ca50ad63f3bf92bb4e7507f87918f8f34fb52f948ea
hybrid_svm,routing-v1|scaffolding-589|adaptive_router,scaffolding-589,probing,adaptive_router,glm-5.2,probing,1,bdc9f8e8e52392a5106f0ca50ad63f3bf92bb4e7507f87918f8f34fb52f948ea
char_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,MiniMax-M2.7,focus,0,c9c402ad86d3fb56f248428bdc56d5ebd29e553f2f8bde4999407540953bf325
word_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,MiniMax-M2.7,probing,1,c9c402ad86d3fb56f248428bdc56d5ebd29e553f2f8bde4999407540953bf325
hybrid_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,MiniMax-M2.7,telling,0,c9c402ad86d3fb56f248428bdc56d5ebd29e553f2f8bde4999407540953bf325
char_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,MiniMax-M3,telling,0,9447264bcf9cd6d4750896c2da304ce771ec200bb9505240080bc1abc94764af
word_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,MiniMax-M3,probing,1,9447264bcf9cd6d4750896c2da304ce771ec200bb9505240080bc1abc94764af
hybrid_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,MiniMax-M3,telling,0,9447264bcf9cd6d4750896c2da304ce771ec200bb9505240080bc1abc94764af
char_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,deepseek-v4-pro,telling,0,78ecb9f505de90cedd789dfbf874237756e502cff16f758b98497e80d22a332b
word_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,deepseek-v4-pro,probing,1,78ecb9f505de90cedd789dfbf874237756e502cff16f758b98497e80d22a332b
hybrid_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,deepseek-v4-pro,telling,0,78ecb9f505de90cedd789dfbf874237756e502cff16f758b98497e80d22a332b
char_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,doubao-seed-2.0-lite,focus,0,e14fdb23b7c8fd0ba13409cf32ef7e3ee34e00ab35b8e250fe3f1208974b3bc0
word_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,doubao-seed-2.0-lite,probing,1,e14fdb23b7c8fd0ba13409cf32ef7e3ee34e00ab35b8e250fe3f1208974b3bc0
hybrid_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,doubao-seed-2.0-lite,focus,0,e14fdb23b7c8fd0ba13409cf32ef7e3ee34e00ab35b8e250fe3f1208974b3bc0
char_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,glm-5.2,telling,0,502538bdc612c37fd64fab785eea6e2f81aa5aec2111db0826346c39729a21ac
word_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,glm-5.2,probing,1,502538bdc612c37fd64fab785eea6e2f81aa5aec2111db0826346c39729a21ac
hybrid_svm,routing-v1|scaffolding-589|generic,scaffolding-589,probing,generic,glm-5.2,telling,0,502538bdc612c37fd64fab785eea6e2f81aa5aec2111db0826346c39729a21ac
char_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,MiniMax-M2.7,focus,0,5192c14454889cf1d1965095d57d01cd19d40e53d30b63fb5bc27df196cd6d23
word_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,MiniMax-M2.7,probing,1,5192c14454889cf1d1965095d57d01cd19d40e53d30b63fb5bc27df196cd6d23
hybrid_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,MiniMax-M2.7,probing,1,5192c14454889cf1d1965095d57d01cd19d40e53d30b63fb5bc27df196cd6d23
char_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,MiniMax-M3,focus,0,4c0ca78124ecb7fbe4a771b54acf5c2fac4697954980701f9c66181ee5ef69d0
word_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,MiniMax-M3,focus,0,4c0ca78124ecb7fbe4a771b54acf5c2fac4697954980701f9c66181ee5ef69d0
hybrid_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,MiniMax-M3,focus,0,4c0ca78124ecb7fbe4a771b54acf5c2fac4697954980701f9c66181ee5ef69d0
char_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,deepseek-v4-pro,probing,1,290f1cd03770ee5ce16d0450f4fb1e65a87f17a7bf59c675e254202e50e80b7e
word_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,deepseek-v4-pro,probing,1,290f1cd03770ee5ce16d0450f4fb1e65a87f17a7bf59c675e254202e50e80b7e
hybrid_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,deepseek-v4-pro,probing,1,290f1cd03770ee5ce16d0450f4fb1e65a87f17a7bf59c675e254202e50e80b7e
char_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,doubao-seed-2.0-lite,focus,0,f14c9e8bdd1a020ff1803e436db9b4dc85608bcabd23851767218af91d9e0dec
word_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,doubao-seed-2.0-lite,focus,0,f14c9e8bdd1a020ff1803e436db9b4dc85608bcabd23851767218af91d9e0dec
hybrid_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,doubao-seed-2.0-lite,focus,0,f14c9e8bdd1a020ff1803e436db9b4dc85608bcabd23851767218af91d9e0dec
char_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,glm-5.2,probing,1,5ae71dc92ddd3e012275c9318ec39e29dbe656f408e12776482030e5c886514d
word_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,glm-5.2,probing,1,5ae71dc92ddd3e012275c9318ec39e29dbe656f408e12776482030e5c886514d
hybrid_svm,routing-v1|scaffolding-589|oracle_action,scaffolding-589,probing,oracle_action,glm-5.2,probing,1,5ae71dc92ddd3e012275c9318ec39e29dbe656f408e12776482030e5c886514d
char_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,MiniMax-M2.7,telling,0,0c5f1e0c55892abe97cba6face835b19f2b00b815341908cbb6cee4d4137d4fe
word_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,MiniMax-M2.7,telling,0,0c5f1e0c55892abe97cba6face835b19f2b00b815341908cbb6cee4d4137d4fe
hybrid_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,MiniMax-M2.7,telling,0,0c5f1e0c55892abe97cba6face835b19f2b00b815341908cbb6cee4d4137d4fe
char_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,MiniMax-M3,focus,0,fcbd00249bcf62b88870d85de5d02bf0388e8efd9f71c97d764c2b22482567c1
word_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,MiniMax-M3,generic,0,fcbd00249bcf62b88870d85de5d02bf0388e8efd9f71c97d764c2b22482567c1
hybrid_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,MiniMax-M3,generic,0,fcbd00249bcf62b88870d85de5d02bf0388e8efd9f71c97d764c2b22482567c1
char_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,deepseek-v4-pro,telling,0,b4551d9c9f52f1a38b8249b5e70ba81f27fc6d59c97caa6e9f24d17c9ae30e2e
word_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,deepseek-v4-pro,focus,0,b4551d9c9f52f1a38b8249b5e70ba81f27fc6d59c97caa6e9f24d17c9ae30e2e
hybrid_svm,routing-v1|scaffolding-589|uniform_scaffold,scaffolding-589,probing,uniform_scaffold,deepseek-v4-pro,telling,0,b4551d9c9f52f1a38b8249b5e70ba81f27fc6d59c97caa6e9f24d17c9ae30e2e
